Unnamed: 0,factoryId,lineId,machineId,parameter,value,timestamp,packetCount,recordTimestamp
249716,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249717,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249718,Granit,Glazur4,Press,BirincilPresleme,252,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249719,Granit,Glazur4,Press,BirincilEgzoz,672,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249720,Granit,Glazur4,Press,IkincilEgzoz,0,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249721,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249722,Granit,Glazur4,Press,BesBaski,682,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249723,Granit,Glazur4,Press,BeklemeSuresi,102,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249724,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249725,Granit,Glazur4,Press,BosaltmaSuresi,260,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249726,Granit,Glazur4,Press,DorduncuBasinckN,8424,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249727,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249728,Granit,Glazur4,Press,UcuncuBasincMPa,4.4,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249729,Granit,Glazur4,Press,BirincilEgzozYuksekligi,1.54,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249730,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:04:22.240000+00:00,213133.0,2025-07-02 00:04:26.533000+00:00
249731,Granit,Glazur4,Press,AnaSilindirBasinci,24.11,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249732,Granit,Glazur4,Press,CalismaDurumunaBasin,14,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249733,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249734,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249735,Granit,Glazur4,Press,BasincliOransalValfVer,0.49,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249736,Granit,Glazur4,Press,IsinOransalValfVer,-9,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249737,Granit,Glazur4,Press,CaprazKirisOransalValfGeriBeslemesi,-8.46,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249738,Granit,Glazur4,Press,EjektorOransalValfAyari,-0.15,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249739,Granit,Glazur4,Press,EjektorOransalValfGeriBeslemesi,0.3,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249740,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249741,Granit,Glazur4,Press,MaksimumBasinc,24.13,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249742,Granit,Glazur4,Press,MaksimumBasinckN,33000,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249743,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.14,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249744,Granit,Glazur4,Press,TuglaKalinligi,9.85,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249745,Granit,Glazur4,Press,YuzeyBasinci,372,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249746,Granit,Glazur4,Press,VardiyaSayisi2,1398.95,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249747,Granit,Glazur4,Press,KamyonDurusSuresi,184989.53,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249748,Granit,Glazur4,Press,AltUniteninDurusSuresi,148968.3,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249749,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249750,Granit,Glazur4,Press,CaprazKirisAsagiSuresi,670,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249751,Granit,Glazur4,Press,Ataletselpresleme,202,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249752,Granit,Glazur4,Press,BirincilPresleme,250,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249753,Granit,Glazur4,Press,UcuncuBasinc,0,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249754,Granit,Glazur4,Press,BeklemeSuresi,102,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249755,Granit,Glazur4,Press,BosaltmaSuresi,260,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249756,Granit,Glazur4,Press,CevrimGecikmeSuresi,6,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249757,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249758,Granit,Glazur4,Press,BirincilBasincMPa,1.13,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249759,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249760,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249761,Granit,Glazur4,Press,HatAkimiB,235.69,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249762,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:04:27.336000+00:00,213134.0,2025-07-02 00:04:29.509000+00:00
249763,Granit,Glazur4,Press,CaprazKirisinKonumu,40.49,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249764,Granit,Glazur4,Press,EjektorKonumu,6.78,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249765,Granit,Glazur4,Press,AnaSilindirBasinci,0.02,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249766,Granit,Glazur4,Press,ArizaAlarmMesaji1,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249767,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249768,Granit,Glazur4,Press,SorunAlarmMesaji8,689248531,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249769,Granit,Glazur4,Press,SorunAlarmMesaji9,2568327169,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249770,Granit,Glazur4,Press,EjektorOransalValfAyari,-0.14,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249771,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249772,Granit,Glazur4,Press,MaksimumBasinckN,33068,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249773,Granit,Glazur4,Press,YuzeyBasinci,372.77,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249774,Granit,Glazur4,Press,VardiyaSayisi,1578,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249775,Granit,Glazur4,Press,ToplamCikti,1890942,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249776,Granit,Glazur4,Press,KamyonDurusSuresi,184989.53,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249777,Granit,Glazur4,Press,BeslemeSuresi,4234,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249778,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249779,Granit,Glazur4,Press,IkincilSikistirma,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249780,Granit,Glazur4,Press,IkincilEgzoz,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249781,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249782,Granit,Glazur4,Press,DorduncuBaski,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249783,Granit,Glazur4,Press,BesBaski,684,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249784,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249785,Granit,Glazur4,Press,CevrimGecikmeSuresi,6,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249786,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249787,Granit,Glazur4,Press,DorduncuBasinckN,8424,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249788,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249789,Granit,Glazur4,Press,HatAkimiC,78.74,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249790,Granit,Glazur4,Press,VardiyaBirimiEnerjiTuketimi,0.26,2025-07-02 00:04:32.449000+00:00,213135.0,2025-07-02 00:04:35.589000+00:00
249791,Granit,Glazur4,Press,AnaSilindirBasinci,0.03,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249792,Granit,Glazur4,Press,CalismaDurumunaBasin,17,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249793,Granit,Glazur4,Press,ArizaDurumunaBasin,1,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249794,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249795,Granit,Glazur4,Press,SorunAlarmMesaji9,136679425,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249796,Granit,Glazur4,Press,IsinOransalValfVer,3.5,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249797,Granit,Glazur4,Press,EjektorOransalValfAyari,-0.12,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249798,Granit,Glazur4,Press,EjektorOransalValfGeriBeslemesi,0.14,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249799,Granit,Glazur4,Press,TuglaKalinligi,9.81,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249800,Granit,Glazur4,Press,ToplamCikti,1890942,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249801,Granit,Glazur4,Press,KamyonDurusSuresi,184989.53,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249802,Granit,Glazur4,Press,PresDurusSuresi,5125.71,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249803,Granit,Glazur4,Press,BeslemeSuresi,4244,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249804,Granit,Glazur4,Press,Ataletselpresleme,200,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249805,Granit,Glazur4,Press,BirincilPresleme,254,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249806,Granit,Glazur4,Press,BirincilEgzoz,658,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249807,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249808,Granit,Glazur4,Press,BesBaski,682,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249809,Granit,Glazur4,Press,BeklemeSuresi,102,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249810,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249811,Granit,Glazur4,Press,BosaltmaSuresi,262,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249812,Granit,Glazur4,Press,IkincilBasinckN,3126,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249813,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249814,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249815,Granit,Glazur4,Press,UcuncuBasincMPa,4.4,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249816,Granit,Glazur4,Press,DorduncuEgzozYuksekligi,0,2025-07-02 00:04:37.575000+00:00,213136.0,2025-07-02 00:04:41.505000+00:00
249817,Granit,Glazur4,Press,CaprazKirisinKonumu,143.17,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249818,Granit,Glazur4,Press,EjektorKonumu,0.45,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249819,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249820,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249821,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249822,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249823,Granit,Glazur4,Press,BasincliOransalValfGeriBildirimi,0.42,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249824,Granit,Glazur4,Press,IsinOransalValfVer,-4.5,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249825,Granit,Glazur4,Press,BaskiSuresi,4340,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249826,Granit,Glazur4,Press,MaksimumBasinckN,33288,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249827,Granit,Glazur4,Press,TuglaKalinligi,9.78,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249828,Granit,Glazur4,Press,VardiyaSayisi2,1400.72,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249829,Granit,Glazur4,Press,ToplamCikti,1890942.88,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249830,Granit,Glazur4,Press,BeslemeSuresi,4246,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249831,Granit,Glazur4,Press,BirincilPresleme,254,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249832,Granit,Glazur4,Press,BirincilEgzoz,658,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249833,Granit,Glazur4,Press,IkincilEgzoz,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249834,Granit,Glazur4,Press,DorduncuBaski,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249835,Granit,Glazur4,Press,CaprazKirisYukariHareketi,1520,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249836,Granit,Glazur4,Press,IkincilBasinckN,3126,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249837,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249838,Granit,Glazur4,Press,UcuncuBasincMPa,4.4,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249839,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249840,Granit,Glazur4,Press,UcuncuEgzozYuksekligi,0,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249841,Granit,Glazur4,Press,HatAkimiA,90.51,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249842,Granit,Glazur4,Press,HatAkimiC,76.93,2025-07-02 00:04:42.649000+00:00,213137.0,2025-07-02 00:04:47.500000+00:00
249843,Granit,Glazur4,Press,SistemBasinci,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249844,Granit,Glazur4,Press,GercekZamanliEnerjiTuketimi,163.78,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249845,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249846,Granit,Glazur4,Press,SorunAlarmMesaji10,16777216,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249847,Granit,Glazur4,Press,BasincliOransalValfVer,3.26,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249848,Granit,Glazur4,Press,BasincliOransalValfGeriBildirimi,3.69,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249849,Granit,Glazur4,Press,EjektorOransalValfGeriBeslemesi,0.27,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249850,Granit,Glazur4,Press,YagSicakligi,41.04,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249851,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249852,Granit,Glazur4,Press,MaksimumBasinc,23.98,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249853,Granit,Glazur4,Press,YuzeyBasinci,369.76,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249854,Granit,Glazur4,Press,ToplamVardiyaSayisi,2131616,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249855,Granit,Glazur4,Press,BirincilPresleme,258,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249856,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249857,Granit,Glazur4,Press,DorduncuEgzoz,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249858,Granit,Glazur4,Press,BesBaski,680,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249859,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249860,Granit,Glazur4,Press,CaprazKirisYukariHareketi,1520,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249861,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249862,Granit,Glazur4,Press,UcuncuBasincMPa,4.4,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249863,Granit,Glazur4,Press,BesinciBasinc,23.98,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249864,Granit,Glazur4,Press,BirincilEgzozYuksekligi,1.63,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249865,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249866,Granit,Glazur4,Press,UcuncuEgzozYuksekligi,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249867,Granit,Glazur4,Press,DorduncuEgzozYuksekligi,0,2025-07-02 00:04:47.778000+00:00,213138.0,2025-07-02 00:04:50.450000+00:00
249868,Granit,Glazur4,Press,GercekZamanliEnerjiTuketimi,108.65,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249869,Granit,Glazur4,Press,CalismaDurumunaBasin,13,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249870,Granit,Glazur4,Press,ArizaDurumunaBasin,1,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249871,Granit,Glazur4,Press,ArizaAlarmMesaji1,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249872,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249873,Granit,Glazur4,Press,EjektorOransalValfGeriBeslemesi,0.33,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249874,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249875,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.1,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249876,Granit,Glazur4,Press,YuzeyBasinci,369.76,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249877,Granit,Glazur4,Press,ToplamVardiyaSayisi,2131616,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249878,Granit,Glazur4,Press,ToplamCikti,1890943.75,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249879,Granit,Glazur4,Press,AltUniteninDurusSuresi,148968.3,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249880,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249881,Granit,Glazur4,Press,BirincilPresleme,254,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249882,Granit,Glazur4,Press,BesBaski,680,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249883,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249884,Granit,Glazur4,Press,BosaltmaSuresi,258,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249885,Granit,Glazur4,Press,CevrimGecikmeSuresi,8,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249886,Granit,Glazur4,Press,BesKatBasinc,32801,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249887,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249888,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249889,Granit,Glazur4,Press,BesinciBasinc,23.98,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249890,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249891,Granit,Glazur4,Press,UcuncuEgzozYuksekligi,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249892,Granit,Glazur4,Press,DorduncuEgzozYuksekligi,0,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249893,Granit,Glazur4,Press,HatAkimiA,178.26,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249894,Granit,Glazur4,Press,HatAkimiB,177.77,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249895,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:04:52.849000+00:00,213139.0,2025-07-02 00:04:56.509000+00:00
249896,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:05:03.069000+00:00,213141.0,2025-07-02 00:05:09.233000+00:00
249897,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:05:03.069000+00:00,213141.0,2025-07-02 00:05:09.233000+00:00
249898,Granit,Glazur4,Press,SorunAlarmMesaji8,689248580,2025-07-02 00:05:03.069000+00:00,213141.0,2025-07-02 00:05:09.233000+00:00
